Catalogue_Number,Genus_species,Name_in_Tree,Species,Taxon_Rank,Vernacular_name,Institution,Institution_Code,Locality,Latitude,Longitude,Country,AUS_State
X21802,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Commonwealth Scientific and Industrial Research Organisation,ANWC,Mount Baldy via Atherton,-17.2667,145.4167,Australia,Queensland
J51924,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,"Lambs Head, 10km W Edmonton",-17.033333,145.633333,Australia,Queensland
J91757,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,"Sandy Creek bridge, 1 km from",-16.758333,145.591667,Australia,Queensland
J55464,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Spurgeon,-16.433333,145.2,Australia,Queensland
R35797,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-19,146.2,Australia,Queensland
R.87969,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.166,145.533,Australia,Queensland
R.87952,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.1,145.583,Australia,Queensland
R.87957,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.083,145.566,Australia,Queensland
R.87961,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.083,145.566,Australia,Queensland
R.87966,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.133,145.6,Australia,Queensland
R.87970,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.166,145.533,Australia,Queensland
R.87956,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.083,145.566,Australia,Queensland
R.87968,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.166,145.533,Australia,Queensland
R.87955,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.083,145.566,Australia,Queensland
R.87958,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.083,145.566,Australia,Queensland
R.87953,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.083,145.566,Australia,Queensland
R.87954,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.083,145.566,Australia,Queensland
R.87964,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.083,145.566,Australia,Queensland
R.87959,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.083,145.566,Australia,Queensland
R.87967,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.133,145.6,Australia,Queensland
R.87960,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.083,145.566,Australia,Queensland
R.87965,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.083,145.566,Australia,Queensland
R.87962,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.083,145.566,Australia,Queensland
J71038,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,"Severin, Boar Pocket",-17.19,145.626,Australia,Queensland
R.87963,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.083,145.566,Australia,Queensland
R.142716,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.11166,145.56111,Australia,Queensland
R09901,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museum and Art Gallery of the Northern Territory,MAGNT,"Henrietta Creek, Neranda",-17.6,145.75,Australia,Queensland
R09900,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museum and Art Gallery of the Northern Territory,MAGNT,"Henrietta Creek, Neranda",-17.6,145.75,Australia,Queensland
R.142748,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.11166,145.56111,Australia,Queensland
R.142732,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.11444,145.58555,Australia,Queensland
R.142698,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.09499,145.60055,Australia,Queensland
R.87977,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-16.583,145.3,Australia,Queensland
R.142699,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.09499,145.60055,Australia,Queensland
J53723,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.283333,Australia,Queensland
J53660,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Spurgeon,-16.433333,145.2,Australia,Queensland
R.142696,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.09499,145.60055,Australia,Queensland
R09902,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museum and Art Gallery of the Northern Territory,MAGNT,"Henrietta Creek, Neranda",-17.6,145.75,Australia,Queensland
J53815,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Spurgeon,-16.433333,145.2,Australia,Queensland
R.142501,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.10833,145.55777,Australia,Queensland
J53816,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Spurgeon,-16.433333,145.2,Australia,Queensland
R.142725,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.10611,145.5686,Australia,Queensland
R.142744,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.1,145.59027,Australia,Queensland
J53817,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Spurgeon,-16.433333,145.2,Australia,Queensland
R.87974,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.033,143.783,Australia,Queensland
R.94434,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.4,145.816,Australia,Queensland
J70728,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,"Mt Lewis SF, Forestry Clearing",-16.591667,145.275,Australia,Queensland
R.142670,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.10972,145.56611,Australia,Queensland
R.142697,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.09499,145.60055,Australia,Queensland
R.142674,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.10944,145.56693,Australia,Queensland
J55490,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,"Mt Spurgeon, nr Mt Carbine township",-16.433333,145.2,Australia,Queensland
D7073,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
J55474,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.283333,Australia,Queensland
J56513,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Lewis Summit,-16.583333,145.283333,Australia,Queensland
J56514,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Lewis Summit,-16.583333,145.283333,Australia,Queensland
D7047,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
D7076,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
D7042,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
D7071,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
J55473,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.283333,Australia,Queensland
D7051,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
D7056,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
D7065,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
J55487,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.283333,Australia,Queensland
D7059,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
D7043,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
D7057,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
J55470,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,"Mt Haig, 22km W Gordonvale",-17.1,145.6,Australia,Queensland
J55476,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,"Streets Ck, 3 km E Kuranda",-16.85,145.666667,Australia,Queensland
D7046,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
D7064,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
D7058,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
J56516,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,"Mt Haig, 22.6km E Gordonvale",-17.1,145.616667,Australia,Queensland
D7049,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
D7050,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
J55462,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.283333,Australia,Queensland
D7040,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
J55517,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.283333,Australia,Queensland
J56510,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,"Kuranda, 3km E of",-16.816667,145.65,Australia,Queensland
D7053,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
J55518,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.283333,Australia,Queensland
J55488,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.283333,Australia,Queensland
D7041,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
J55485,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.283333,Australia,Queensland
J55469,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,"Mt Haig, 22km W Gordonvale",-17.1,145.6,Australia,Queensland
D7054,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
D7062,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
J55472,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,"Mt Haig, 22km W Gordonvale",-17.1,145.6,Australia,Queensland
J55465,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,"Kuranda, 3km E",-16.816667,145.683333,Australia,Queensland
J56515,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Lewis Summit,-16.583333,145.283333,Australia,Queensland
J55519,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.283333,Australia,Queensland
D7068,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
J55486,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,Mt Lewis,-16.583333,145.283333,Australia,Queensland
D7072,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
D7055,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
D7067,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Museums Victoria,NMV,"Atherton Tableland, Kuranda",-16.82,145.63,Australia,Queensland
J55471,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Queensland Museum,QM,"Mt Haig, 22km W Gordonvale",-17.1,145.6,Australia,Queensland
ABTC16068,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
ABTC16066,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
R41085,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
R41069,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
R.30833,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,Australian Museum,AM,,-17.366,145.966,Australia,Queensland
ABTC16071,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
R41086,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
ABTC16078,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
R41079,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
R41084,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
ABTC16077,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
R41073,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
R41083,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
ABTC16062,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
ABTC16067,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
R41072,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
ABTC16069,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
ABTC16063,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
R41071,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
R41074,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
ABTC16070,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
ABTC16074,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
ABTC16072,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
R41081,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
ABTC16061,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
R41082,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
R41078,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
ABTC16073,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
R41076,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
ABTC16060,Cophixalus_ornatus,Cophixalus_ornatus_1,Cophixalus ornatus,species,Ornate Frog,South Australian Museum,SAMA,,-17.72,145.52,Australia,Queensland
